Datetime,Open,High,Low,Close,Volume
2023-07-31 08:00:00+05:30,1867.0,1875.0,1852.6500244140625,1855.550048828125,1279327
2023-07-31 12:00:00+05:30,1855.550048828125,1858.75,1849.25,1856.550048828125,1713670
2023-08-01 08:00:00+05:30,1851.050048828125,1865.4000244140625,1845.6500244140625,1847.050048828125,1756022
2023-08-01 12:00:00+05:30,1846.6500244140625,1854.199951171875,1844.5,1848.25,2711580
2023-08-02 08:00:00+05:30,1841.1500244140625,1847.800048828125,1824.5999755859375,1825.5999755859375,1156184
2023-08-02 12:00:00+05:30,1825.6500244140625,1828.699951171875,1818.300048828125,1823.699951171875,2217661
2023-08-03 08:00:00+05:30,1819.449951171875,1824.5999755859375,1811.1500244140625,1813.25,1716795
2023-08-03 12:00:00+05:30,1813.199951171875,1833.75,1806.0,1823.9000244140625,5298219
2023-08-04 08:00:00+05:30,1830.0,1840.949951171875,1812.1500244140625,1835.699951171875,3200276
2023-08-04 12:00:00+05:30,1835.9000244140625,1842.75,1821.75,1838.5,2243162
2023-08-07 08:00:00+05:30,1844.1500244140625,1844.1500244140625,1826.5999755859375,1830.0,1070938
2023-08-07 12:00:00+05:30,1830.4000244140625,1838.449951171875,1826.4000244140625,1831.550048828125,1914801
2023-08-08 08:00:00+05:30,1831.050048828125,1842.6500244140625,1829.25,1837.3499755859375,1253104
2023-08-08 12:00:00+05:30,1837.5999755859375,1838.449951171875,1822.050048828125,1828.0,2836396
2023-08-09 08:00:00+05:30,1833.949951171875,1833.949951171875,1817.0,1827.5,898919
2023-08-09 12:00:00+05:30,1827.699951171875,1833.75,1822.550048828125,1831.5,1315356
2023-08-10 08:00:00+05:30,1827.6500244140625,1832.3499755859375,1809.800048828125,1810.5,1135676
2023-08-10 12:00:00+05:30,1810.449951171875,1814.0,1796.0,1797.5,3514622
2023-08-11 08:00:00+05:30,1800.0,1800.0,1782.0,1791.199951171875,1062042
2023-08-11 12:00:00+05:30,1791.199951171875,1796.8499755859375,1785.5999755859375,1791.449951171875,1549503
2023-08-14 08:00:00+05:30,1794.949951171875,1802.25,1785.0,1799.9000244140625,657862
2023-08-14 12:00:00+05:30,1799.949951171875,1801.699951171875,1785.0,1794.4000244140625,2228676
2023-08-16 08:00:00+05:30,1787.0,1788.550048828125,1777.5999755859375,1784.8499755859375,1124336
2023-08-16 12:00:00+05:30,1784.4000244140625,1789.3499755859375,1781.4000244140625,1786.199951171875,566001
2023-08-17 08:00:00+05:30,1785.75,1786.199951171875,1768.4000244140625,1771.5,2766556
2023-08-17 12:00:00+05:30,1771.3499755859375,1773.6500244140625,1763.0,1766.800048828125,2363479
2023-08-18 08:00:00+05:30,1760.1500244140625,1768.4000244140625,1754.0999755859375,1764.550048828125,1672653
2023-08-18 12:00:00+05:30,1764.550048828125,1767.4000244140625,1747.0,1749.4000244140625,2436637
2023-08-21 08:00:00+05:30,1753.550048828125,1769.1500244140625,1748.8499755859375,1763.300048828125,1607874
2023-08-21 12:00:00+05:30,1763.0999755859375,1772.5,1757.949951171875,1760.3499755859375,1148341
2023-08-22 08:00:00+05:30,1765.050048828125,1768.449951171875,1760.0,1768.300048828125,1340072
2023-08-22 12:00:00+05:30,1768.4000244140625,1770.0,1759.3499755859375,1759.8499755859375,1983011
2023-08-23 08:00:00+05:30,1769.6500244140625,1769.6500244140625,1754.1500244140625,1763.9000244140625,622096
2023-08-23 12:00:00+05:30,1763.9000244140625,1781.8499755859375,1761.6500244140625,1780.050048828125,1746177
2023-08-24 08:00:00+05:30,1783.5999755859375,1799.0,1780.1500244140625,1784.1500244140625,1746681
2023-08-24 12:00:00+05:30,1784.1500244140625,1785.0,1776.4000244140625,1780.949951171875,2208879
2023-08-25 08:00:00+05:30,1770.800048828125,1789.3499755859375,1767.0,1779.800048828125,828079
2023-08-25 12:00:00+05:30,1779.8499755859375,1787.5,1771.5999755859375,1778.8499755859375,1011100
2023-08-28 08:00:00+05:30,1778.8499755859375,1790.949951171875,1774.8499755859375,1790.300048828125,522620
2023-08-28 12:00:00+05:30,1790.300048828125,1796.550048828125,1788.75,1792.0,1158805
2023-08-29 08:00:00+05:30,1790.949951171875,1796.800048828125,1787.0999755859375,1791.949951171875,1069855
2023-08-29 12:00:00+05:30,1792.3499755859375,1793.4000244140625,1779.300048828125,1783.0999755859375,1638123
2023-08-30 08:00:00+05:30,1786.9000244140625,1791.050048828125,1782.300048828125,1784.800048828125,401514
2023-08-30 12:00:00+05:30,1784.550048828125,1786.6500244140625,1769.0,1774.9000244140625,1920578
2023-08-31 08:00:00+05:30,1770.0,1783.800048828125,1768.800048828125,1772.449951171875,1222117
2023-08-31 12:00:00+05:30,1772.449951171875,1775.9000244140625,1754.75,1759.0,6263949
2023-09-01 08:00:00+05:30,1763.449951171875,1771.6500244140625,1754.4000244140625,1766.1500244140625,763239
2023-09-01 12:00:00+05:30,1766.0,1779.449951171875,1765.25,1772.5,1410259
2023-09-04 08:00:00+05:30,1773.199951171875,1789.0,1757.3499755859375,1770.199951171875,1800267
2023-09-04 12:00:00+05:30,1770.0999755859375,1772.0,1760.0,1763.199951171875,1811958
